,Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
4673,15,13139,41,0,1,0,27,0,6,0,41,0
4674,109,13149,34,0,1,0,23,0,7,0,34,0
4675,166,13183,24,0,0,0,24,0,0,0,16,0
4676,164,13207,32,0,1,0,32,0,1,0,12,0
4677,8,13220,15,0,0,0,15,0,1,0,15,0
4678,109,13258,56,1,1,0,36,0,5,0,56,1
4679,166,13281,70,1,2,0,20,0,10,0,70,1
4680,166,13281,70,1,2,0,20,0,10,0,70,1
4681,58,13298,56,1,1,0,29,0,5,0,56,1
4682,58,13311,68,1,1,0,38,0,4,0,68,1
4683,69,6279,29,0,1,0,29,0,0,0,19,0
4684,123,6327,36,0,1,0,34,0,1,0,36,0
4685,128,6349,77,1,1,0,46,0,0,0,77,1
4686,130,6362,41,0,1,0,41,0,1,0,24,0
4687,69,6384,119,2,1,0,60,1,0,0,119,2
4688,77,6417,51,1,2,0,41,0,6,0,51,1
4689,77,6444,53,1,1,0,34,0,5,0,53,1
4690,122,6460,36,0,1,0,18,0,0,0,36,0
4691,122,6460,36,0,1,0,18,0,0,0,36,0
4692,122,6460,36,0,1,0,18,0,0,0,36,0
4693,34,6469,70,1,3,0,7,0,4,0,70,1
4694,34,6469,70,1,3,0,7,0,4,0,70,1
4695,66,6483,92,1,2,0,3,0,3,0,92,1
4696,162,6528,39,0,1,0,39,0,0,0,29,0
4697,166,6540,62,1,1,0,25,0,12,0,62,1
4698,166,6889,66,1,2,0,21,0,15,0,66,1
4699,166,6889,66,1,2,0,21,0,15,0,66,1
4700,33,6925,59,1,1,0,40,0,1,0,59,1
4701,151,6956,40,0,1,0,40,0,0,0,29,0
4702,46,6990,16,0,1,0,6,0,0,0,16,0
4703,46,6990,16,0,1,0,6,0,0,0,16,0
4704,75,7025,69,1,1,0,38,0,2,0,69,1
4705,39,7050,67,1,1,0,31,0,2,0,67,1
4706,129,7114,42,0,1,0,42,0,0,0,42,0
4707,33,7131,102,2,2,0,18,0,11,0,102,2
4708,15,7172,60,1,1,0,26,0,6,0,60,1
4709,58,6609,58,1,1,0,37,0,3,0,58,1
4710,58,6609,58,1,1,0,37,0,3,0,58,1
4711,166,6653,41,0,1,0,35,0,4,0,41,0
4712,106,6663,21,0,1,0,21,0,0,0,12,0
4713,54,6777,51,1,1,0,35,0,2,0,51,1
4714,43,6840,82,1,3,0,18,0,0,0,82,1
4715,166,6841,45,0,1,0,23,0,2,0,45,0
4716,105,7197,43,0,1,0,18,0,0,0,43,0
4717,166,7241,60,1,1,0,16,0,11,0,60,1
4718,21,7249,39,0,1,0,17,0,0,0,39,0
4719,122,7252,23,0,1,0,15,0,0,0,23,0
4720,70,7275,43,0,1,0,21,0,0,0,43,0
4721,4,7296,68,1,1,0,21,0,1,0,68,1
4722,122,7310,49,0,1,0,25,0,0,0,49,0
4723,22,7331,26,0,1,0,5,0,0,0,26,0
4724,92,7336,65,1,2,0,19,0,0,0,65,1
4725,166,7348,58,1,1,0,27,0,6,0,58,1
4726,166,7348,58,1,1,0,27,0,6,0,58,1
4727,166,7348,58,1,1,0,27,0,6,0,58,1
4728,166,7348,58,1,1,0,27,0,6,0,58,1
4729,166,7348,58,1,1,0,27,0,6,0,58,1
4730,166,7348,58,1,1,0,27,0,6,0,58,1
4731,166,7348,58,1,1,0,27,0,6,0,58,1
4732,166,7348,58,1,1,0,27,0,6,0,58,1
4733,69,7363,151,3,4,0,102,2,2,0,151,3
4734,42,7393,58,1,1,0,12,0,0,0,58,1
4736,155,6006,37,0,0,0,17,0,0,0,37,0
4737,96,6034,111,2,1,0,20,0,0,0,111,2
4738,43,6085,76,1,2,0,25,0,1,0,76,1
4739,130,6093,33,0,1,0,33,0,0,0,14,0
4740,130,6102,57,1,1,0,32,0,0,0,57,1
4741,130,6102,57,1,1,0,32,0,0,0,57,1
4742,77,6125,65,1,2,0,41,0,4,0,65,1
4743,77,6125,65,1,2,0,41,0,4,0,65,1
4744,130,6167,49,0,1,0,32,0,1,0,49,0
4745,114,6216,33,0,1,0,33,0,0,0,11,0
4746,159,6225,64,1,1,0,36,0,0,0,64,1
4747,166,10507,70,1,2,0,17,0,22,0,70,1
4748,58,10513,55,1,1,0,37,0,5,0,55,1
4749,166,10532,90,1,2,0,14,0,26,0,90,1
4750,166,10537,88,1,3,0,10,0,28,0,88,1
4751,166,10537,88,1,3,0,10,0,28,0,88,1
4752,166,10553,138,2,4,0,3,0,33,0,138,2
4753,166,10554,54,1,1,0,29,0,5,0,54,1
4754,162,10564,36,0,1,0,35,0,0,0,36,0
4755,164,10616,34,0,1,0,22,0,10,0,34,0
4756,5,10723,43,0,1,0,0,0,8,0,43,0
4757,23,10753,78,1,1,0,46,0,0,0,78,1
4758,100,10890,53,1,1,0,16,0,2,0,53,1
4759,166,10900,110,2,2,0,17,0,7,0,110,2
4760,166,10900,110,2,2,0,17,0,7,0,110,2
4761,166,10900,110,2,2,0,17,0,7,0,110,2
4762,166,10900,110,2,2,0,17,0,7,0,110,2
4763,166,10900,110,2,2,0,17,0,7,0,110,2
4764,166,10900,110,2,2,0,17,0,7,0,110,2
4765,166,10900,110,2,2,0,17,0,7,0,110,2
4766,5,10255,18,0,1,0,9,0,2,0,18,0
4767,109,10344,37,0,1,0,24,0,6,0,37,0
4768,109,10359,46,0,1,0,33,0,5,0,46,0
4769,167,10422,13,0,0,0,13,0,1,0,13,0
4770,167,10422,13,0,0,0,13,0,1,0,13,0
4771,166,10427,88,1,2,0,33,0,12,0,88,1
4772,166,10427,88,1,2,0,33,0,12,0,88,1
4773,166,10427,88,1,2,0,33,0,12,0,88,1
4774,8,10471,18,0,0,0,18,0,0,0,11,0
4775,54,11891,69,1,1,0,45,0,2,0,69,1
4776,166,11898,81,1,1,0,24,0,7,0,81,1
4777,166,11903,46,0,1,0,26,0,2,0,46,0
4778,77,11919,121,2,3,0,13,0,19,0,121,2
4779,73,11941,41,0,1,0,41,0,0,0,30,0
4780,71,11982,96,1,0,0,40,0,0,0,96,1
4781,71,11982,96,1,0,0,40,0,0,0,96,1
4782,71,11982,96,1,0,0,40,0,0,0,96,1
4783,54,12038,41,0,1,0,41,0,0,0,23,0
4784,58,11534,54,1,1,0,43,0,1,0,54,1
4785,130,11587,38,0,1,0,38,0,0,0,18,0
4786,123,11597,61,1,1,0,44,0,1,0,61,1
4787,166,11603,71,1,1,0,71,1,1,0,14,0
4788,166,11610,59,1,1,0,47,0,5,0,59,1
4789,166,11611,52,1,1,0,52,1,1,0,43,0
4790,166,11629,50,0,1,0,34,0,2,0,50,0
4791,123,11702,56,1,1,0,46,0,0,0,56,1
4792,129,11783,62,1,1,0,62,1,1,0,47,0
4793,144,11803,54,1,1,0,18,0,2,0,54,1
4794,166,11819,51,1,1,0,49,0,1,0,51,1
4795,69,11844,87,1,2,0,12,0,5,0,87,1
4796,166,11860,80,1,1,0,25,0,6,0,80,1
4797,75,13020,86,1,1,0,62,1,0,0,86,1
4798,90,13064,35,0,1,0,35,0,0,0,24,0
4799,38,13076,67,1,1,0,67,1,0,0,52,1
4800,166,13209,47,0,1,0,32,0,4,0,47,0
4801,164,13265,36,0,1,0,23,0,4,0,36,0
4802,166,13277,58,1,1,0,29,0,2,0,58,1
4803,22,4013,52,1,1,0,2,0,2,0,52,1
4804,75,4018,64,1,1,0,46,0,1,0,64,1
4805,166,4059,51,1,1,0,31,0,6,0,51,1
4806,166,4114,75,1,3,0,7,0,16,0,75,1
4807,15,4221,59,1,1,0,22,0,8,0,59,1
4808,58,4225,62,1,1,0,41,0,3,0,62,1
4809,75,4292,45,0,1,0,45,0,0,0,30,0
4810,152,5052,55,1,1,0,24,0,3,0,55,1
4811,14,5083,31,0,1,0,31,0,0,0,22,0
4812,109,5128,29,0,1,0,27,0,5,0,29,0
4813,166,5134,92,1,2,0,7,0,14,0,92,1
4814,41,5135,79,1,1,0,37,0,1,0,79,1
4815,77,5167,31,0,1,0,31,0,3,0,26,0
4816,77,5167,31,0,1,0,31,0,3,0,26,0
4817,6,5211,36,0,1,0,36,0,0,0,36,0
4818,113,5213,62,1,2,0,24,0,1,0,62,1
4819,27,5740,35,0,0,0,19,0,0,0,35,0
4820,62,5766,63,1,1,0,16,0,0,0,63,1
4821,151,5822,34,0,1,0,34,0,0,0,16,0
4822,43,5847,201,4,10,0,48,0,8,0,201,4
4823,106,5866,19,0,1,0,19,0,0,0,18,0
4824,77,5904,56,1,1,0,48,0,2,0,56,1
4825,77,5904,56,1,1,0,48,0,2,0,56,1
4826,166,5954,50,0,2,0,33,0,4,0,50,0
4827,69,5985,165,3,3,0,165,3,1,0,162,3
4828,75,7505,64,1,1,0,37,0,2,0,64,1
4829,58,7514,65,1,1,0,41,0,3,0,65,1
4831,161,7541,65,1,2,0,16,0,0,0,65,1
4832,69,7590,171,3,4,0,168,3,1,0,171,3
4833,70,7657,101,2,2,0,54,1,1,0,101,2
4834,22,2148,25,0,0,0,13,0,0,0,25,0
4835,129,2156,35,0,1,0,35,0,2,0,35,0
4836,75,2169,93,1,1,0,34,0,5,0,93,1
4837,129,2176,64,1,1,0,40,0,1,0,64,1
4838,34,2225,98,1,3,0,1,0,9,0,98,1
4839,34,2225,98,1,3,0,1,0,9,0,98,1
4840,22,2230,38,0,0,0,13,0,2,0,38,0
4841,166,2258,65,1,1,0,17,0,13,0,65,1
4842,22,2301,57,1,2,0,6,0,4,0,57,1
4843,155,2387,48,0,0,0,28,0,0,0,48,0
4844,22,2449,49,0,1,0,10,0,3,0,49,0
4845,54,2456,63,1,1,0,18,0,7,0,63,1
4846,162,2496,66,1,1,0,35,0,1,0,66,1
4847,166,2509,55,1,2,0,20,0,15,0,55,1
4848,166,2509,55,1,2,0,20,0,15,0,55,1
4849,166,2509,55,1,2,0,20,0,15,0,55,1
4850,166,2509,55,1,2,0,20,0,15,0,55,1
4851,166,2535,65,1,1,0,29,0,2,0,65,1
4852,146,2575,35,0,1,0,35,0,1,0,25,0
4853,77,2610,41,0,1,0,41,0,1,0,28,0
4854,166,2620,58,1,2,0,17,0,20,0,58,1
4855,121,2621,58,1,1,0,12,0,1,0,58,1
4856,22,2634,34,0,1,0,9,0,1,0,34,0
4857,159,2675,121,2,2,0,49,0,2,0,121,2
4858,166,2687,32,0,1,0,25,0,4,0,32,0
4859,29,2726,38,0,1,0,38,0,0,0,11,0
4860,29,2726,38,0,1,0,38,0,0,0,11,0
4861,166,2745,39,0,1,0,24,0,9,0,39,0
4862,166,2745,39,0,1,0,24,0,9,0,39,0
4863,166,2745,39,0,1,0,24,0,9,0,39,0
4864,127,2801,38,0,1,0,38,0,0,0,36,0
4865,22,2815,65,1,2,0,3,0,7,0,65,1
4866,2,2822,74,1,3,0,34,0,16,0,74,1
4867,34,2838,77,1,2,0,7,0,7,0,77,1
4868,166,2849,98,1,2,0,9,0,16,0,98,1
4869,32,2877,66,1,2,0,10,0,8,0,66,1
4870,54,2911,51,1,1,0,21,0,4,0,51,1
4871,166,2913,153,3,4,0,4,0,20,0,153,3
4872,166,2913,153,3,4,0,4,0,20,0,153,3
4873,109,2984,35,0,0,0,33,0,1,0,35,0
4874,62,3031,51,1,1,0,12,0,0,0,51,1
4875,54,934,33,0,1,0,29,0,3,0,33,0
4876,69,1041,53,1,2,0,35,0,1,0,53,1
4877,74,1090,75,1,1,0,48,0,4,0,75,1
4878,58,1112,45,0,1,0,28,0,3,0,45,0
4879,59,1158,60,1,2,0,15,0,1,0,60,1
4880,166,1160,37,0,1,0,37,0,1,0,16,0
4881,166,1213,88,1,1,0,23,0,4,0,88,1
4882,166,1213,88,1,1,0,23,0,4,0,88,1
4883,166,1213,88,1,1,0,23,0,4,0,88,1
4884,166,1213,88,1,1,0,23,0,4,0,88,1
4885,166,1213,88,1,1,0,23,0,4,0,88,1
4886,166,1213,88,1,1,0,23,0,4,0,88,1
4887,29,1220,45,0,1,0,19,0,5,0,45,0
4888,29,1220,45,0,1,0,19,0,5,0,45,0
4889,29,1220,45,0,1,0,19,0,5,0,45,0
4890,130,1243,30,0,1,0,30,0,0,0,9,0
4891,28,1319,71,1,2,0,16,0,0,0,71,1
4892,108,1362,93,1,3,0,69,1,0,0,93,1
4893,108,1362,93,1,3,0,69,1,0,0,93,1
4894,113,1384,101,2,3,0,22,0,1,0,101,2
4895,164,1409,53,1,0,0,35,0,2,0,53,1
4896,54,1441,65,1,1,0,23,0,4,0,65,1
4897,15,1533,40,0,1,0,29,0,3,0,40,0
4898,22,1577,52,1,1,0,13,0,3,0,52,1
4899,22,1577,52,1,1,0,13,0,3,0,52,1
4900,166,1595,71,1,1,0,22,0,3,0,71,1
4901,58,1626,38,0,0,0,32,0,2,0,38,0
4902,24,1633,26,0,1,0,12,0,0,0,26,0
4903,168,1689,79,1,1,0,48,0,0,0,79,1
4904,8,1769,31,0,0,0,30,0,6,0,31,0
4905,130,1782,33,0,1,0,29,0,5,0,33,0
4906,129,1830,50,0,1,0,37,0,4,0,50,0
4907,166,1901,51,1,2,0,23,0,13,0,51,1
4908,122,1959,46,0,1,0,37,0,0,0,46,0
4909,54,1973,61,1,1,0,18,0,7,0,61,1
4910,75,1986,64,1,1,0,49,0,1,0,64,1
4911,169,1987,102,2,2,0,10,0,13,0,102,2
4912,122,1994,65,1,1,0,23,0,1,0,65,1
4913,22,2022,31,0,1,0,10,0,1,0,31,0
4914,22,2054,17,0,0,0,14,0,0,0,17,0
4916,100,2080,54,1,1,0,23,0,0,0,54,1
